iter	RMSE	R2
944	155.6917023	0.9423114645
945	155.6562342	0.9423377456
946	155.653109	0.9423400609
947	155.6060506	0.9423749202
948	155.5906117	0.9423863545
949	155.5082605	0.942447326
950	155.476106	0.9424711239
951	155.3067047	0.9425964185
952	155.2537926	0.942635526
953	155.2167937	0.9426628641
954	155.2099379	0.942667929
955	155.1563677	0.9427074982
956	155.1103682	0.9427414643
957	155.0822869	0.9427621947
958	155.013324	0.9428130891
959	154.9274	0.942876469
960	154.900615	0.9428962192
961	154.8829631	0.9429092331
962	154.72556	0.9430252136
963	154.685434	0.943054761
964	154.6624449	0.943071686
965	154.6065208	0.9431128478
966	154.6009162	0.9431169721
967	154.5446897	0.9431583399
968	154.4994181	0.9431916369
969	154.458678	0.9432215926
970	154.4212541	0.9432491031
971	154.3366355	0.9433112819
972	154.2876377	0.9433472705
973	154.2259422	0.9433925693
974	154.1687859	0.9434345191
975	154.0786734	0.9435006254
976	154.0357292	0.9435321155
977	154.0070474	0.9435531425
978	153.9432014	0.9435999347
979	153.9255805	0.9436128454
980	153.7002548	0.9437778105
981	153.6147257	0.9438403647
982	153.5584831	0.9438814803
983	153.5277509	0.9439039405
984	153.4742035	0.9439430641
985	153.4560254	0.9439563425
986	153.3922479	0.9440029171
987	153.3764233	0.9440144703
988	153.3081344	0.9440643129
989	153.2556046	0.9441026382
990	153.2038158	0.9441404099
991	153.1714065	0.9441640409
992	153.1337241	0.9441915105
993	153.0980581	0.9442175039
994	153.0171865	0.9442764208
995	152.8348093	0.9444091726
996	152.8158095	0.9444229934
997	152.6503198	0.9445433008
998	152.6204194	0.9445650239
999	152.5414137	0.9446224021
