iter	RMSE	R2
942	150.3702024	0.946524958
943	150.364717	0.9465288594
944	150.3332903	0.9465512084
945	150.2846406	0.9465857961
946	150.216021	0.9466345626
947	150.1625318	0.9466725608
948	150.1382272	0.946689822
949	150.0951541	0.9467204059
950	150.0806715	0.9467306872
951	150.0094737	0.9467812168
952	149.9665595	0.9468116618
953	149.9288311	0.9468384205
954	149.8976547	0.9468605272
955	149.8527549	0.9468923568
956	149.7912473	0.9469359443
957	149.7881329	0.9469381509
958	149.7624132	0.9469563715
959	149.7265201	0.9469817941
960	149.6991834	0.9470011522
961	149.6627889	0.9470269189
962	149.5787216	0.9470864134
963	149.5236794	0.9471253487
964	149.4843461	0.9471531631
965	149.457065	0.9471724506
966	149.4325506	0.9471897791
967	149.3627978	0.9472390696
968	149.3245355	0.9472660977
969	149.2812726	0.9472966498
970	149.2171468	0.9473419189
971	149.1843838	0.9473650403
972	149.1694572	0.9473755725
973	149.0343265	0.9474708729
974	148.9555371	0.9475263989
975	148.8927216	0.9475706465
976	148.857254	0.9475956218
977	148.8408605	0.9476071637
978	148.814613	0.9476256406
979	148.7532797	0.9476688034
980	148.6847302	0.9477170236
981	148.6766653	0.9477226952
982	148.6301829	0.9477553781
983	148.6101809	0.9477694389
984	148.5566449	0.9478070636
985	148.5291214	0.9478264017
986	148.5078362	0.9478413543
987	148.4867059	0.947856196
988	148.4291295	0.9478966261
989	148.3516261	0.9479510242
990	148.3211868	0.9479723812
991	148.2639069	0.9480125584
992	148.2092732	0.9480508649
993	148.1751781	0.9480747637
994	148.1473118	0.9480942923
995	148.1065011	0.9481228857
996	148.0780766	0.9481427963
997	148.0501211	0.9481623745
998	148.0081528	0.9481917596
999	147.9747063	0.9482151719
