iter	RMSE	R2
943	157.399005	0.9409606832
944	157.3637609	0.9409871199
945	157.2843596	0.9410466573
946	157.2711254	0.9410565778
947	157.2306921	0.9410868818
948	157.2055062	0.9411057542
949	157.1707203	0.9411318152
950	157.1060998	0.9411802123
951	157.0163248	0.9412474158
952	157.0017089	0.9412583533
953	156.9135506	0.941324303
954	156.8856502	0.9413451671
955	156.8084848	0.9414028526
956	156.7697366	0.9414318083
957	156.5657681	0.9415841119
958	156.5127695	0.9416236535
959	156.5060388	0.9416286743
960	156.4955722	0.9416364814
961	156.4779555	0.9416496206
962	156.4167111	0.9416952875
963	156.389017	0.9417159318
964	156.3721255	0.9417285216
965	156.3159111	0.9417704102
966	156.2131056	0.9418469776
967	156.192942	0.9418619892
968	156.1520722	0.9418924102
969	156.0791411	0.9419466761
970	156.0420714	0.9419742488
971	156.0082192	0.9419994226
972	155.9921835	0.9420113454
973	155.9303105	0.9420573378
974	155.8488368	0.9421178721
975	155.7883723	0.9421627763
976	155.759978	0.9421838575
977	155.6903095	0.942235566
978	155.6268504	0.9422826458
979	155.5662987	0.9423275507
980	155.4845378	0.9423881565
981	155.4055536	0.9424466739
982	155.3353223	0.9424986814
983	155.2942078	0.9425291166
984	155.2729586	0.9425448432
985	155.210705	0.942590905
986	155.1728586	0.9426188986
987	155.1112675	0.9426644409
988	155.0793315	0.9426880482
989	155.0425989	0.9427151953
990	154.9686296	0.9427698422
991	154.9167831	0.9428081298
992	154.9132353	0.9428107493
993	154.8758025	0.9428383841
994	154.806346	0.9428896427
995	154.7707547	0.9429158999
996	154.7552368	0.9429273463
997	154.7077862	0.9429623399
998	154.6551798	0.9430011231
999	154.6413198	0.943011339
